image_path,class,class_id,source,image_hash,split
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_02747.jpg,crack,0,Structural,c8ff14112d84da54c0ca9ee431c7eb33,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_00647.jpg,crack,0,Structural,50a21237f31912e2b86dd2306f144e0d,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_01870.jpg,crack,0,Structural,b759c669f1d0fa42ea44a68d55d0619d,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04859.jpg,crack,0,Structural,7265943209e3a7449f7913942d7f5585,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\52_jpg.rf.8f31a7581301fa94e7ab97a65e2c0bb0.jpg,honeycomb,1,Structural,a685af974db46261f9d5a58a914a5719,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_02112.jpg,crack,0,Structural,a1e003ddd2fd370d029f04dbf70fc10d,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\DarbhangaVal_03629.jpg,crack,0,Structural,4c0dc4379192663d906e33f9b191ea7c,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\1420_jpg.rf.99de537b7a988b1fb59ebebba437e4fe.jpg,honeycomb,1,Structural,602e3fee7dc96a101211da9490257557,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\415_jpg.rf.def12de7c85aa16384e1e5ece9da0511.jpg,honeycomb,1,Structural,cb21325b790e7df69cfb7f5e73ae6a8e,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\215_jpg.rf.8485ddcbc126a7e516cbb8bd1065a879.jpg,honeycomb,1,Structural,1e7973644534eae1a9f44c8ce5a8ca2a,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\458_jpg.rf.f452634cde37a21645815fd03f4078a7.jpg,honeycomb,1,Structural,6d4e30ef6ab861847325f22954e4dbf1,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_00862.jpg,crack,0,Structural,a23aaf53d908bde7d283aa815b6652e3,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04645.jpg,crack,0,Structural,e7e2154b3f641b239fe1188a2056feb1,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\1416_jpg.rf.ff75ab0211e17767e7d1f28ae0ac3ef7.jpg,honeycomb,1,Structural,3b29887c493677775f4bf2123edd467c,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05960.jpg,crack,0,Structural,8496e59d72cce6b80055b4ed2e55029f,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04308.jpg,crack,0,Structural,70d1de82b327636d7d41536ac046d372,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_00035.jpg,crack,0,Structural,48ad9588a99dc4d126715e100de2b882,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Spalling\IMG_20251106_132624845.jpg,spalling,2,ConViD,765ae28844c1c37f4ee625437fb40abd,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_06270.jpg,crack,0,Structural,c0c020cf5e16f3e8f445bba8a9c53e2b,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04306.jpg,crack,0,Structural,369bf494662ba28888e5f81247f948ea,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\576_jpg.rf.958000ed11c65be62591b4307f9d6445.jpg,honeycomb,1,Structural,6b77dbd8fc2b1e0e59e390b2046ab56b,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\214_jpg.rf.fa19c770f6e9722ddd67836360af1bbb.jpg,honeycomb,1,Structural,5f124e68c7d9407ab183036678d110e6,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Honeycomb\IMG_20251106_121644289.jpg,honeycomb,1,ConViD,bf22f6f8f3ea742ff4452ec59204df94,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Spalling\IMG20251114124247.jpg,spalling,2,ConViD,d3f6a5c0016dde813c49322d9a5c5fc3,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_01859.jpg,crack,0,Structural,7ed74ddecf70e4f6b9f3be80da41bab4,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04591.jpg,crack,0,Structural,1ac0de082d0ff04e720e659d84684433,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\20251114_132237.jpg,crack,0,Structural,f74217949b4dfd8327bd9318af0d3b7d,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_02900.jpg,crack,0,Structural,9c10060141feafcf6f3f210e4d644e3a,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\DarbhangaVal_03426.jpg,crack,0,Structural,184f6a839fdb6f3384b0fbab916fa77d,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_01285.jpg,crack,0,Structural,42c88819fb212e3ab827ea9917d89f3d,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_02620.jpg,crack,0,Structural,47a38e102a5cd4dd7ff968ec4ca2d3fc,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\289_jpg.rf.28231f0143dfbae5ff2fbc7b4ee9ea6e.jpg,honeycomb,1,Structural,8bb28f952a5ef51e07a3fc79d13492b5,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05616.jpg,crack,0,Structural,211d4340451d5b1ea977de38e5fd47bb,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04146.jpg,crack,0,Structural,522ed0e62ec34531b6a55b91953c6f47,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\619_jpg.rf.30cd8ae731f579fffb67ab8f5f1f696e.jpg,honeycomb,1,Structural,5492af49f018730556bdf8cbb5f6b8c6,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04996.jpg,crack,0,Structural,6f199ec15e4f3252b2119078aa9f6931,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\321_jpg.rf.c88785d0c1e7d98ae5a11d290fc23562.jpg,honeycomb,1,Structural,dbe29698915e8b8722915fa0018fcd5f,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\572_jpg.rf.f0c8f2a8523d229936fca09846f28bf8.jpg,honeycomb,1,Structural,e78b2b0f85f77eb99eabc9243fcfe6a4,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_01009.jpg,crack,0,Structural,64f631a062c01c62422ab2520a2d085e,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05374.jpg,crack,0,Structural,f5179ff6dcd4046a3af467ac3b65abc2,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\412_jpg.rf.eb6429a7b8c12546f29ef75ab31e03a8.jpg,honeycomb,1,Structural,02bff58b27fb6061c42eb4c9e5996782,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_00379.jpg,crack,0,Structural,9aa908585e585458778a4b2cc1a4b94d,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\DarbhangaVal_03671.jpg,crack,0,Structural,60b3bb16ca3fccd88495f4d02d112dc3,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_06359.jpg,crack,0,Structural,b542d261e5740716ad40db24015503a4,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\SPALLING IMAGES AND LABELS\s_data_184_jpg.rf.42fac201b9cb33e5faa84908afc3a4e2.jpg,spalling,2,Structural,f7d90e5154ec70ad68ab80edabbf6d3c,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\DarbhangaVal_03455.jpg,crack,0,Structural,9512c34dd864d6050e55e887f601714f,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\264_jpg.rf.1e9909f70e40000b0c08789bb179703c.jpg,honeycomb,1,Structural,77aac5297bd730c320b011990753ac28,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\72_jpg.rf.992ec5d70361e14f01d2b3aaa0fd4918.jpg,honeycomb,1,Structural,d9590de7f288a091987f8af0b4dbad0d,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_06128.jpg,crack,0,Structural,3a96aefef15890fc64a5d1df436f526c,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04070.jpg,crack,0,Structural,d12a8290e575a06443d62a1803de035c,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\OdishaVal_06725.jpg,crack,0,Structural,d7266f6f6c018fc51f61f04fa2c3feaa,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_01702.jpg,crack,0,Structural,069a938172dfe37ee2c0547c1cd5ae2a,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_00559.jpg,crack,0,Structural,da61986cee40ec5fc22835ac7aeb2f58,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04811.jpg,crack,0,Structural,0dc22651ad1d1ea4e00036fefb717e75,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_00206.jpg,crack,0,Structural,575e9596d883c7b831a2c5589b232939,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_00854.jpg,crack,0,Structural,b31ce17dfb4ae21edb2d230495ed28f5,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Spalling\IMG_20251114_125132.jpg,spalling,2,ConViD,bd6991567f65a958e5e49031bb4c167b,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05356.jpg,crack,0,Structural,c2a21cfa7ad2f0f23cd92734b86e016e,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05078.jpg,crack,0,Structural,3c65d0b9257df2f0f5e4ddb06a3b0896,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_02709.jpg,crack,0,Structural,e63a0d33926ee8ce99608fdd03084b57,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Spalling\IMG_20251114_130118263.jpg,spalling,2,ConViD,a799d1b2b45b6ac0c79515bacbfe0684,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_02396.jpg,crack,0,Structural,0a35f2025822c870f6481596efd47e6a,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Spalling\IMG20251114124453.jpg,spalling,2,ConViD,94b64a60459681083f6bce911882e260,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_02877.jpg,crack,0,Structural,3d2f853a83ae447bfd74882f14435d2e,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_00066.jpg,crack,0,Structural,e0072ab87ec9021226f48144103fcd31,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\SPALLING IMAGES AND LABELS\s_data_53_jpg.rf.50a519fc988107d55c7b67b178ba4454.jpg,spalling,2,Structural,1a06c6df0fd3dfabea1f1fdad0eb2393,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\102_jpg.rf.160298e47d2cc285c2cc21338ed0eb3d.jpg,honeycomb,1,Structural,59612e5e989d2ef9fb7159317c05cc58,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\512_jpg.rf.41afc68f49a79f2806aabd8e2ab41e93.jpg,honeycomb,1,Structural,ed8e529a3a08e240b2084ad008c43a3f,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_06228.jpg,crack,0,Structural,283bcb5a72a5d0528478d05d6fe4128e,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04248.jpg,crack,0,Structural,5a07bc03e0fde594c6818190c4c29241,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\602_jpg.rf.85bba62b753f5d31ca778b77c3880677.jpg,honeycomb,1,Structural,5fe5adffd579a18cdcb9006a6de5580b,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\crack\20251114_122225.jpg,crack,0,ConViD,a6aadbdb01f28cf21141480b18d28eea,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\OdishaVal_06751.jpg,crack,0,Structural,ae98cd27e75d25e3493bf554f6b0905e,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_01479.jpg,crack,0,Structural,33f7f7ed60504ac0dbe26c340c788b2c,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\DarbhangaVal_03346.jpg,crack,0,Structural,0758ee197d4b4441f67bcf10d7427133,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\SPALLING IMAGES AND LABELS\s_data_44_jpg.rf.9a2e887995f506427dad9bf2f6fb6fb6.jpg,spalling,2,Structural,5af1f6f79b046941f67e56a384adf06f,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05711.jpg,crack,0,Structural,710d3973b3f189fa01bb1abae8e2bcec,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_00936.jpg,crack,0,Structural,e46938a2c5724a61ea7eca77b8d7a876,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05175.jpg,crack,0,Structural,2e5809ba3bd5a5f450f380d85f78b4ff,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_03849.jpg,crack,0,Structural,79eab8b25117dd007e43a4179dfda42f,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\510_jpg.rf.3d8384dc6e7094ea3658b368ecc7750d.jpg,honeycomb,1,Structural,da8aa3dc4884b5cf60d437f129d7ac9b,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\590_jpg.rf.9159f3081508e10d616f146387dbabc9.jpg,honeycomb,1,Structural,c26648b1de8b517bbf8ca490bf1c0187,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\crack\20251114_120655.jpg,crack,0,ConViD,f723ee56e3d535c179964f26e6f198e8,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\OdishaVal_06529.jpg,crack,0,Structural,9df57fdd58119d43eb0b3dcc587d183e,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\DarbhangaVal_03370.jpg,crack,0,Structural,8aab59ac996414dcebeb7b78df7e8b2b,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_00266.jpg,crack,0,Structural,f3057ca6172bc732f7e89f48bf4004e2,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04843.jpg,crack,0,Structural,ac6f1e838df00f7fc35ddcee36294f90,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04876.jpg,crack,0,Structural,8c7c951dadd4935b0e6e2da5242b41df,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\261_jpg.rf.3c91f4a49606baf4b6c1390c208c54e9.jpg,honeycomb,1,Structural,e87b9bebf8781f484d8870a904d1b261,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_01377.jpg,crack,0,Structural,5f55cc840e7c926c3460a339a05d494a,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\SPALLING IMAGES AND LABELS\s_data_78_jpg.rf.cc789045aa4bd78167cca654104b95c3.jpg,spalling,2,Structural,e2bf83fb6429f2e5086e56f0a20a9dd8,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05165.jpg,crack,0,Structural,f397efc590b205e8543754c4eb60e912,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\DarbhangaVal_03649.jpg,crack,0,Structural,98bf74fffe5273b974b086d3dc161699,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\87_jpg.rf.817f77a095f10ec2999f1da728169687.jpg,honeycomb,1,Structural,155a3c58ccb064dcc6b93788f3f95570,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_03888.jpg,crack,0,Structural,1da723ae242d781496b587ab83d3da47,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\20251114_120439.jpg,crack,0,Structural,c00b219425210d74c4f1b10bb0fada33,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04671.jpg,crack,0,Structural,fd9e1555e78b1326cc250a4adfc6ff29,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\SPALLING IMAGES AND LABELS\s_data_31_jpg.rf.a9c9cb8ee0abb6a9dd9c4759f052938d.jpg,spalling,2,Structural,89bf133a16303123bc0233871907e236,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_00062.jpg,crack,0,Structural,de43f791ce32e4841871f89e5557aa0d,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\SPALLING IMAGES AND LABELS\s_data_189_jpg.rf.175882f9377c2b9badfe5033f9676791.jpg,spalling,2,Structural,ae6de7036449a908a300ecd7bb2ec67e,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05406.jpg,crack,0,Structural,6336868e64bc1dff86dc73c15f3ee87d,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_03124.jpg,crack,0,Structural,240a105eb4f4809c95645bd56c9636c7,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\DarbhangaVal_03247.jpg,crack,0,Structural,88f25faa0caa2f167c5d99fa0f77199a,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05099.jpg,crack,0,Structural,e7acb62c818915786761215792a1b011,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\20251114_130334.jpg,crack,0,Structural,ba8509db3abdef702f299107e3054980,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Spalling\20251114_121845.jpg,spalling,2,ConViD,0b09216d3c416bbc7647750876496c58,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\OdishaVal_06718.jpg,crack,0,Structural,214b63702ccd0281c1e1b4c9ad06221b,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04824.jpg,crack,0,Structural,7c41ae461cc504fc95cb931695082ab3,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05143.jpg,crack,0,Structural,78805407a51d26f6cc9ec8690c50d326,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Honeycomb\20251106_121803.jpg,honeycomb,1,ConViD,a3479fdc92ddc7a0f589a109b6a0a868,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_00604.jpg,crack,0,Structural,9cd0d154aea1835e1011678542391144,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_02028.jpg,crack,0,Structural,d8347ea36dcd334cfdde4a9947b20273,train
