image_path,class,class_id,source
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04052.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04053.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04054.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04055.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04056.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04057.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04058.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04059.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04060.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04061.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04062.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04063.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04064.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04065.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04066.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04067.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04068.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04069.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04070.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04071.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04072.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04073.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04074.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04075.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04076.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04077.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04078.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04079.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04080.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04081.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04082.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04083.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04084.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04085.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04086.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04087.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04088.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04089.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04090.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04091.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04092.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04093.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04094.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04095.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04096.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04097.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04098.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04099.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04100.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04101.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04102.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04103.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04104.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04105.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04106.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04107.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04108.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04109.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04110.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04111.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04112.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04113.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04114.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04115.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04116.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04117.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04118.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04119.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04120.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04121.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04122.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04123.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04124.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04125.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04126.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04127.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04128.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04129.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04130.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04131.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04132.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04133.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04134.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04135.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04136.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04137.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04138.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04139.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04140.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04141.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04142.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04143.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04144.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04145.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04146.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04147.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04148.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04149.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04150.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04151.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04152.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04153.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04154.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04155.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04156.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04157.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04158.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04159.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04160.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04161.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04162.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04163.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04164.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04165.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04166.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04167.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04168.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04169.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04170.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04171.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04172.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04173.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04174.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04175.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04176.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04177.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04178.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04179.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04180.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04181.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04182.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04183.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04184.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04185.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04186.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04187.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04188.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04189.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04190.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04191.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04192.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04193.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04194.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04195.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04196.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04197.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04198.jpg,crack,0,Structural
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04199.jpg,crack,0,Structural
